id,runName,instrumentType,runType,data_folder,startDate,totalReadCount
1300,RUN418,HiSeq2500,PE150_index,171215_700523F_0190_ACC5HBANXX,20171215,2874529460
1301,RR112,HiSeq2500,PE125_index_RR,180109_700523F_0192_BH2YYWBCX2,20180109,6724673400
1302,RUN419,HiSeq2500,PE150_index,180125_K00206_0132_AHN2HMBBXX,20180125,7991481342
1303,RUN420,HiSeq2500,SR125_index,171222_K00206_0130_AHH7GKBBXX,20171222,3379122034
1307,RUN422,HiSeq2500,SR125_index,171222_K00206_0131_BHMWFWBBXX,20171222,3272226563
1308,NS146,NextSeq,PE75_HIGH,171219_NS500415_0146_AHW3CMBGX2,20171219,10024838892
1309,MS331,MiSeq,Miseq-300cycV2,171219_M01106_0227_000000000-BDWHK,20171219,0
1311,NS147,NextSeq,PE75_HIGH,171220_NS500415_0147_AHY5LGBGX3,20171220,3509722810
1315,MS333,MiSeq,Miseq-600cycV3,171221_M01106_0228_000000000-B6PBD,20171221,0
1316,NS148,NextSeq,PE75_HIGH,171221_NS500415_0148_AH3KKJBGX5,20171221,7623193974
1319,RUN423,HiSeq2500,SR125_index,180202_K00206_0133_BHMWGKBBXX,20180202,2941335113
1320,NS149,NextSeq,PE75_HIGH,180117_NS500415_0149_AHCMVNBGX5,20180117,854372614
1322,NS150,NextSeq,SR75_HIGH,180118_NS500415_0150_AHCKWMBGX5,20180118,2927025903
1323,RR113,HiSeq2500,SR125_Index_RR,180206_700523F_0198_AHWGMHBCXY,20180206,159063515
1328,NS151,NextSeq,PE75_HIGH,180125_NS500415_0151_AHFLKFBGX5,20180125,1736649613
1329,RUN424,HiSeq2500,PE150_index,180209_K00206_0135_BHNJ7MBBXX,20180209,8884310152
1330,MS338,MiSeq,Miseq-600cycV3,171211_M01106_0225_000000000-BJB68,20171211,0
1332,MS339,MiSeq,Miseq-600cycV3,180126_M04679_0079_000000000-BLCTN,20180126,0
1333,RR114,HiSeq2500,SR70_index_RR,180129_700523F_0195_AHWGWKBCXY,20180129,491637422
1334,RR115,HiSeq2500,SR70_index_RR,180130_700523F_0196_BH3TLVBCX2,20180130,338319520
1336,NS152,NextSeq,PE150_Mid,180129_NS500415_0152_AHVTWNAFXX,20180129,398099282
1337,RUN425,HiSeq2500,PE125_index_RR,180202_700523F_0197_ACBVV0ANXX,20180202,3509935416
1338,NS153,NextSeq,PE75_Mid,180130_NS500415_0153_AHJ2CKBGX5,20180130,1573278457
1340,MS341,MiSeq,Miseq-500cycV2,180126_M04679_0079_000000000-BLCTN,20180126,0
1341,NS154,NextSeq,SR75_HIGH,180131_NS500415_0154_AHHYWKBGX5,20180131,2020448969
1342,MS342,MiSeq,Miseq-500cycV2,180202_M01106_0231_000000000-BLHF5,20180202,0
1343,MS343,MiSeq,Miseq-500cycV2,180202_M04679_0082_000000000-BLGR2,20180202,0
1344,RUN426,HiSeq2500,SR125_index,180208_K00206_0134_AHMWT3BBXX,20180208,3646074497
1345,MS344,MiSeq,Miseq-300cycV2,180205_M01106_0232_000000000-BLNLH,20180205,0
1346,RUN427,HiSeq2500,SR125_index,180215_K00206_0136_AHT5CLBBXX,20180215,3426298660
1347,RR116,HiSeq2500,PE125_index_RR,180222_700523F_0202_AH7KNNBCX2,20180222,664802090
1348,RUN428,HiSeq2500,PE150_index,180309_K00206_0142_AHTJLNBBXX,20180309,9716849678
1349,MS345,MiSeq,Miseq-300cycV2,180206_M01106_0233_000000000-BLYKM,20180206,0
1350,MS346,MiSeq,Miseq-600cycV3,180205_M04679_0084_000000000-BLFBT,20180205,0
1351,MS347,MiSeq,Miseq-600cycV3,180208_M01106_0234_000000000-BLD7T,20180208,0
1352,RR117,HiSeq2500,SR125_Index_RR,180213_700523F_0199_AHWG7WBCXY,20180213,392518420
1353,RUN429,HiSeq2500,SR125_index,180221_K00206_0137_AHT7LTBBXX,20180221,3123244561
1355,MINI2,MiniSeq,PE150_HO,180131_MN00710_0002_A000H2FLM3,20180131,0
1357,RR118,HiSeq2500,SR125_Index_RR,180219_700523F_0201_AHCN5KBCX2,20180219,501510150
1358,RR119,HiSeq2500,SR125_Index_RR,180213_700523F_0200_BHCN7CBCX2,20180213,613667300
1360,NS155,NextSeq,SR150_Mid,180213_NS500415_0155_AHVVNLAFXX,20180213,197084698
1362,MS348,MiSeq,Miseq-500cycV2,180214_M01106_0235_000000000-BLLFY,20180214,0
1363,MS249_1363,MiSeq,Miseq-600cycV3,180214_M04679_0085_000000000-BL945,20180214,0
1364,NS156,NextSeq,PE150_HIGH,180215_NS500415_0156_AHJ2GLBGX5,20180215,3472230166
1365,RUN430,HiSeq2500,SR125_index,180301_K00206_0138_AHTJ5KBBXX,20180301,3719634376
1366,MS350,MiSeq,Miseq-600cycV3,180220_M04679_0086_000000000-BM5JK,20180220,0
1368,RUN431,HiSeq2500,PE150_index,180320_K00206_0146_AHTGGHBBXX,20180320,5081063758
1369,NS157,NextSeq,PE150_HIGH,180220_NS500415_0157_AHJ2GMBGX5,20180220,10805543706
1370,MS351,MiSeq,Miseq-600cycV3,171211_M01106_0225_000000000-BJB68,20171211,0
1372,MS352,MiSeq,Miseq-600cycV3,180226_M01106_0237_000000000-BMNVP,20180226,0
1374,NS158,NextSeq,SR150_HIGH,180222_NS500415_0158_AHJJGWBGX5,20180222,6691906814
1375,NS159,NextSeq,PE150_Mid,180223_NS500415_0159_AHVV2VAFXX,20180223,513282018
1376,RR120,HiSeq2500,SR125_Index_RR,180301_700523F_0206_AHC7LFBCX2,20180301,988971509
1377,RUN432,HiSeq2500,PE150_index,180313_K00206_0143_AHLGTNBBXX,20180313,9899510636
1379,RR122,HiSeq2500,PE250_index_RR,180227_700523F_0204_BH7K7HBCX2,20180227,514958794
1382,RR121,HiSeq2500,PE125_index_RR,180227_700523F_0203_AH7K2TBCX2,20180227,466442062
1383,RR123,HiSeq2500,PE125_index_RR,180228_700523F_0205_AH7K2JBCX2,20180228,502621650
1384,RR124,HiSeq2500,PE125_index_RR,180305_700523F_0207_AHCLCWBCX2,20180305,666045488
1385,RR125,HiSeq2500,PE125_index_RR,180305_700523F_0208_BHCLG7BCX2,20180305,680504738
1387,RR126,HiSeq2500,PE125_index_RR,180306_700523F_0209_AHCKJWBCX2,20180306,716749582
1388,NS161,NextSeq,SR150_Mid,180227_NS500415_0160_AHVVHFAFXX,20180227,228740353
1390,RR127,HiSeq2500,SR125_Index_RR,180313_700523F_0210_AHC7JWBCX2,20180313,279945115
1392,RUN434,HiSeq2500,PE150_index,180329_K00206_0148_AHNMYTBBXX,20180329,7502326264
1395,MS353,MiSeq,Miseq-600cycV3,180302_M04679_0087_000000000-BM7B4,20180302,0
1396,MS354,MiSeq,Miseq-600cycV3,180302_M01106_0238_000000000-BDY5W,20180302,0
1397,RUN435,HiSeq2500,SR125_index,180319_700523F_0213_ACCC4NANXX,20180319,1422067403
1398,NS162,NextSeq,SR75_HIGH,180302_NS500415_0161_AHL3CKBGX5,20180302,987182403
1399,RUN436,HiSeq2500,PE150_index,180316_K00206_0145_BHTHLHBBXX,20180316,26488427336
1403,RUN433,HiSeq2500,SR125_index,180320_K00206_0147_BHTHNNBBXX,20180320,3993964727
1404,RUN437,HiSeq2500,SR125_index,180313_K00206_0144_BHTHMFBBXX,20180313,5561286358
1405,RR129,HiSeq2500,PE75_indexRR,180314_700523F_0211_BHCKWJBCX2,20180314,227077340
1406,RR130,HiSeq2500,PE75_indexRR,180315_700523F_0212_AHCK3FBCX2,20180315,505625620
1409,NS163,NextSeq,PE150_HIGH,180307_NS500415_0162_AHJMGYBGX5,20180307,3455920434
1410,MINI3,MiniSeq,PE150_HO,180309_MN00710_0004_A000H2FWMJ,20180309,56133288
1412,MS355,MiSeq,Miseq-600cycV3,180308_M04679_0088_000000000-BNML9,20180308,0
1414,RUN438,HiSeq2500,SR125_index,180323_700523F_0214_ACCC68ANXX,20180323,3826064759
1416,MS356,MiSeq,Miseq-600cycV3,180309_M01106_0239_000000000-BNG6R,20180309,0
1417,RR133,HiSeq2500,PE26_98_indexRR,180403_700523F_0216_AHCKFHBCX2,20180403,768480572
1418,NS164,NextSeq,PE150_Mid,180312_NS500415_0163_AHYL7TAFXX,20180312,153388948
1420,MS357,MiSeq,Miseq-300cycV2,180314_M04679_0089_000000000-BLHFP,20180314,0
1421,NS165,NextSeq,SR150_HIGH,180314_NS500415_0164_AHJMH5BGX5,20180314,1986878490
1424,NS166,NextSeq,PE75_HIGH,180315_NS500415_0165_AHLNT5BGX5,20180315,1527130190
1426,MS358,MiSeq,Miseq-500cycV2,180316_M04679_0090_000000000-BP3H3,20180316,0
1427,MS359,MiSeq,Miseq-600cycV3,180316_M01106_0240_000000000-BNMVC,20180316,0
1428,MINI4,MiniSeq,PE150_HO,180406_MN00710_0005_A000H2GWCN,20180406,93471558
1430,RUN439,HiSeq2500,SR125_index,180329_K00206_0149_BHTJ53BBXX,20180329,6353175080
1431,NS167,NextSeq,SR75_HIGH,180322_NS500415_0166_AHL2JYBGX5,20180322,635258191
1432,MS360,MiSeq,Miseq-500cycV2,180322_M04679_0091_000000000-G1P26,20180322,0
1433,RR134,HiSeq2500,SR70_index_RR,180403_700523F_0217_BHFWF2BCX2,20180403,249524514
1434,RR135,HiSeq2500,SR70_index_RR,180327_700523F_0215_AHFW3LBCX2,20180327,309308427
1435,RUN440,HiSeq2500,PE75_index,180410_K00206_0151_AHV3LTBBXX,20180410,20688636008
1436,RUN441,HiSeq2500,PE75_index,180406_K00206_0150_AHV25GBBXX,20180406,14178485746
1438,NS168,NextSeq,PE150_HIGH,180326_NS500415_0167_AHKNFTBGX5,20180326,1252287980
1439,RUN442,HiSeq2500,SR125_index,180417_K00206_0152_AHV32TBBXX,20180417,3909877853
1441,MS362,MiSeq,Miseq-50cycV2,180326_M04679_0092_000000000-D3VRR,20180326,0
1443,RUN443,HiSeq2500,SR125_index,180411_700523F_0222_ACCBM6ANXX,20180411,1421668061
1444,MS363,MiSeq,Miseq-600cycV3,180329_M04679_0093_000000000-BRKJY,20180329,0
1445,RUN444,HiSeq2500,PE150_index,180427_K00206_0158_AHV7FMBBXX,20180427,22445956666
1446,MS364,MiSeq,Miseq-600cycV3,180329_M01106_0242_000000000-BNMC7,20180329,0
1448,MS365,MiSeq,Miseq-600cycV3,180403_M04679_0094_000000000-BNMCY,20180403,0
1449,MS366,MiSeq,Miseq-600cycV3,180406_M04679_0095_000000000-BR3Y3,20180406,0
1450,MS367,MiSeq,Miseq-600cycV3,180403_M01106_0243_000000000-BRKRM,20180403,0
1452,NS169,NextSeq,PE150_HIGH,180406_NS500415_0168_AHKMJFBGX5,20180406,1098380656
1453,NOV1,NovaSeq,PE150,180405_A00460_0008_AH7MT3DMXX,20180405,21698531446
1454,RUN445,HiSeq2500,SR125_index,180503_K00206_0160_AHVL2KBBXX,20180503,7005027095
1456,NOV2,NovaSeq,PE150,180504_A00460_0011_AHF3J5DMXX,20180504,33347687542
1458,RUN446,HiSeq2500,PE125_index,180420_700523F_0224_ACC8H5ANXX,20180420,2099452018
1459,MS368,MiSeq,Miseq-600cycV3,180409_M01106_0244_000000000-BRKTB,20180409,0
1460,NS170,NextSeq,PE75_Mid,180410_NS500415_0169_AHYJCKAFXX,20180410,463515310
1463,NS172,NextSeq,PE75_HIGH,180412_NS500415_0170_AHLNHWBGX5,20180412,3249169564
1466,RUN447,HiSeq2500,PE75_index,180430_K00206_0159_AHTG7CBBXX,20180430,27775692806
1468,NS173,NextSeq,PE150_HIGH,180424_NS500415_0176_AHFK73BGX5,20180424,1115687140
1469,RUN448,HiSeq2500,PE75_index,180508_K00206_0162_AHVLVYBBXX,20180508,22605138142
1470,NS174,NextSeq,PE75_HIGH,180413_NS500415_0171_AHLV5CBGX5,20180413,8133068414
1471,RUN449,HiSeq2500,PE75_index,180518_K00206_0164_AHVMJCBBXX,20180518,14396763140
1472,MS369,MiSeq,Miseq-600cycV3,180411_M04679_0096_000000000-BR6PR,20180411,0
1474,NS176,NextSeq,SR75_HIGH,180416_NS500415_0172_AHLT5CBGX5,20180416,657018885
1476,RR136,HiSeq2500,SR70_index_RR,180517_700523F_0229_AHH53VBCX2,20180517,368474031
1477,RR137,HiSeq2500,SR70_index_RR,180522_700523F_0231_AHH53TBCX2,20180522,357931722
1478,NS175,NextSeq,PE150_HIGH,180425_NS500415_0177_AHV7MWBGX5,20180425,1296334926
1480,NS177,NextSeq,SR75_HIGH,180418_NS500415_0173_AHLVLHBGX5,20180418,0
1481,MS370,MiSeq,Miseq-600cycV3,180419_M04679_0097_000000000-BRDBF,20180419,0
1482,NS178,NextSeq,PE150_HIGH,180420_NS500415_0174_AHTFNHBGX5,20180420,1399131778
1486,NS179,NextSeq,SR75_HIGH,180423_NS500415_0175_AHTVJVBGX5,20180423,861388289
1487,MS371,MiSeq,Miseq-600cycV3,180424_M04679_0098_000000000-BRGF5,20180424,0
1489,MS372,MiSeq,Miseq-600cycV3,180425_M01106_0245_000000000-BRHJW,20180425,0
1491,RUN451,HiSeq2500,SR125_index,180511_K00206_0163_AHVJCFBBXX,20180511,2123429100
1494,NS180,NextSeq,PE150_Mid,180426_NS500415_0178_AHVHNGAFXX,20180426,2518826984
1495,NS181,NextSeq,PE150_HIGH,180427_NS500415_0179_AHVHFLBGX5,20180427,1071398310
1497,MS373,MiSeq,Miseq-50cycV2,180426_M04679_0099_000000000-D37D5,20180426,0
1498,MS374,MiSeq,Miseq-600cycV3,180427_M04679_0100_000000000-BT27F,20180427,0
1499,RUN452,HiSeq2500,SR125_index,180525_700523F_0233_ACCKEKANXX,20180525,2550576752
1500,NS183,NextSeq,PE150_HIGH,180430_NS500415_0180_AHVC37BGX5,20180430,1826644366
1501,RR139,HiSeq2500,PE125_index_RR,180522_700523F_0232_BHCLJNBCX2,20180522,578624220
1502,NOV4,NovaSeq,PE26_91,180607_A00460_0015_AH3CJLDRXX,20180607,8044266766
1505,RR138,HiSeq2500,SR125_Index_RR,180503_700523F_0225_AHFW5GBCX2,20180503,1296448724
1506,NS184,NextSeq,PE150_HIGH,180502_NS500415_0181_AHJMGGBGX5,20180502,2141062670
1508,RUN453,HiSeq2500,PE150_index,180523_K00206_0166_AHVLWJBBXX,20180523,18259831286
1509,RR140,HiSeq2500,SR125_Index_RR,180507_700523F_0226_AHFVYNBCX2,20180507,3676089
1510,NS185,NextSeq,PE75_HIGH,180504_NS500415_0182_AHLT7NBGX5,20180504,3257566804
1511,MS375,MiSeq,Miseq-600cycV3,180504_M04679_101_000000000-BR3PN,20180504,0
1512,RR141,HiSeq2500,PE26_98_indexRR,180509_700523F_0228_BHJGFMBCX2,20180509,662126528
1513,RR142,HiSeq2500,PE75_indexRR,180517_700523F_0230_BHCLGYBCX2,20180517,220811108
1515,RR143,HiSeq2500,SR125_Index_RR,180531_700523F_0234_AHJCLJBCX2,20180531,1135797579
1516,RR144,HiSeq2500,SR125_Index_RR,180509_700523F_0227_AHH523BCX2,20180509,65012499
1517,NS186,NextSeq,PE150_HIGH,180508_NS500415_0183_AHLVNJBGX5,20180508,314351748
1519,NS187,NextSeq,PE150_HIGH,180509_NS500415_0184_AHLVNFBGX5,20180509,1129922562
1520,NS188,NextSeq,PE150_HIGH,180514_NS500415_0185_AHTH33BGX5,20180514,82410652
1522,RUN455,HiSeq2500,SR125_index,180601_K00206_0167_AHWCY3BBXX,20180601,4114040749
1524,RUN456,HiSeq2500,SR125_index,180518_K00206_0165_BHW5HWBBXX,20180518,3133632921
1525,RUN457,HiSeq2500,PE150_index,180601_K00206_0168_BHVWTGBBXX,20180601,9124087616
1526,NOV3,NovaSeq,PE26_91,180606_A00460_0014_AHF3CTDMXX,20180606,5367762604
1527,NOV5,NovaSeq,SR100,180605_A00460_0013_AHF3HTDMXX,20180605,14380307844
1528,NS189,NextSeq,PE150_HIGH,180518_NS500415_0186_AHY2JNBGX5,20180518,14638316
1529,RR145,HiSeq2500,PE26_98_indexRR,180604_700523F_0236_AHCKWTBCX2,20180604,428640672
1530,RR146,HiSeq2500,PE26_98_indexRR,180531_700523F_0235_BHCLGFBCX2,20180531,529490366
1531,NS190,NextSeq,SR75_HIGH,180523_NS500415_0187_AH235GBGX7,20180523,1132681692
1532,MS376,MiSeq,Miseq-600cycV3,180516_M04679_0102_000000000-BR8W7,20180516,0
1533,NS191,NextSeq,SR75_HIGH,180524_NS500415_0188_AHY7VGBGX5,20180524,6326441773
1535,MS377,MiSeq,Miseq-600cycV3,180525_M04679_0103_000000000-BTC33,20180525,0
1536,RUN458,HiSeq2500,SR125_index,180607_K00206_0169_AHWFHCBBXX,20180607,3420704677
1537,RUN459,HiSeq2500,SR125_index,180605_700523F_0238_BCCL54ANXX,20180605,3380160869
1538,RR147,HiSeq2500,PE150_index_RR,180612_700523F_0242_BHJWYCBCX2,20180612,1158444110
1539,RR148,HiSeq2500,PE150_index_RR,180613_700523F_0243_AHJYCGBCX2,20180613,876264504
1540,RUN460,HiSeq2500,SR125_index,180608_700523F_0239_ACCMBUANXX,20180608,2040416254
1547,NS192,NextSeq,SR150_Mid,180530_NS500415_0189_AHVJYKAFXX,20180530,272187280
1549,NS193,NextSeq,PE75_HIGH,180531_NS500415_0190_AHY33MBGX5,20180531,1202293890
1550,RUN461,HiSeq2500,SR125_index,180615_700523F_0244_ACCMJVANXX,20180615,3536163522
1551,RR149,HiSeq2500,PE75_indexRR,180611_700523F_0241_BHJY7YBCX2,20180611,2338538678
1552,RUN462,HiSeq2500,SR125_index,180615_K00206_0172_AHWCY2BBXX,20180615,4516618036
1553,MS378,MiSeq,Miseq-600cycV3,180531_M04679_0104_000000000-BT26G,20180531,0
1554,NOV6,NovaSeq,SR100,180613_A00460_0017_AHF3CNDMXX,20180613,13709554205
1555,RUN463,HiSeq2500,PE150_index,180627_K00206_0175_AHW37GBBXX,20180627,10810498326
1557,RUN464,HiSeq2500,SR125_index,180615_700523F_0245_BCCKJ8ANXX,20180615,2592307194
1558,RUN465,HiSeq2500,SR70_index,180605_700523F_0237_ACCL0AANXX,20180605,1671364248
1559,RUN466,HiSeq2500,SR125_index,180612_K00206_0171_AHWF7FBBXX,20180612,4419198963
1560,NS194,NextSeq,SR150_Mid,180604_NS500415_0191_AHVHWLAFXX,20180604,179405047
1561,RR150,HiSeq2500,PE75_indexRR,180611_700523F_0240_AHJYHGBCX2,20180611,371157870
1562,NOV8,NovaSeq,PE150,180608_A00460_0016_BHF3JCDMXX,20180608,28016183996
1566,MS379,MiSeq,Miseq-600cycV3,180608_M04679_0105_000000,20180608,0
1567,RUN467,HiSeq2500,SR125_index,180625_K00206_0174_AHWFHTBBXX,20180625,4786643321
1568,NS195,NextSeq,PE150_HIGH,180612_NS500415_0192_AHYJMYBGX5,20180612,1861165986
1570,RUN468,HiSeq2500,SR125_index,180619_K00206_0173_AHWFGNBBXX,20180619,4353416260
1574,MS380,MiSeq,Miseq-50cycV2,180627_M04679_0107_000000000-D42LG,20180627,0
1578,RUN469,HiSeq2500,SR125_index,180705_700523F_0247_ACCMKBANXX,20180705,1279768825
1579,RR151,HiSeq2500,PE26_98_indexRR,180626_700523F_0246_AHKLHWBCX2,20180626,751043830
1580,NS197,NextSeq,PE150_HIGH,180621_NS500415_0193_AHYJNCBGX5,20180621,648905738
1582,MS381,MiSeq,Miseq-600cycV3,180621_M04679_106_000000000-BRH6T,20180621,0
1583,NS199,NextSeq,SR150_Mid,180626_NS500415_0194_AHYMH7AFXX,20180626,208218445
1585,RUN470,HiSeq2500,SR125_index,180713_K00206_0177_AHWLW5BBXX,20180713,6708049518
1586,NOV9,NovaSeq,PE150,180711_A00460_0018_AH3CHFDRXX,20180711,8624001404
1587,MS382,MiSeq,Miseq-600cycV3,180629_M04679_0108_000000000-BPYJC,20180629,0
1588,NS200,NextSeq,PE150_HIGH,180629_NS500415_0195_AHGG3LBGX7,20180629,2051136944
1589,NOV10,NovaSeq,SR100,180725_A00460_0021_AHFMMKDMXX,20180725,27803769955
1590,RUN471,HiSeq2500,PE150_index,180717_K00206_0178_AHWNJHBBXX,20180717,8293743074
1593,NS202,NextSeq,PE150_HIGH,180703_NS500415_0196_AHHWCNBGX7,20180703,4104544560
1594,NS201,NextSeq,PE150_Mid,180718_NS500415_0205_AH55JLAFXY,20180718,916536826
1595,MS383,MiSeq,Miseq-500cycV2,180705_M01106_0247_000000000-BLV4F,20180705,0
1596,NOV12,NovaSeq,SR100,180712_A00460_0019_AHF3CKDMXX,20180712,35489186238
1597,NOV13,NovaSeq,SR100,180806_A00460_0022_AHFLWGDMXX,20180806,11470282535
1599,RUN472,HiSeq2500,PE125_index,180830_700523F_0252_ACCGE5ANXX,20180830,2783992306
1600,RUN473,HiSeq2500,SR125_index,180719_700523F_0248_ACCM6GANXX,20180719,4887714307
1601,NS203,NextSeq,PE150_HIGH,180704_NS500415_0197_AHHWCWBGX7,20180704,3917624552
1608,NS204,NextSeq,PE150_HIGH,180706_NS500415_0198_AHT2J7BGX5,20180706,2607805260
1609,MINI5,MiniSeq,Quant NovaSeq,180926_MN00710_0016_A000H2JY5G,20180926,281109453
1613,NS205,NextSeq,PE150_HIGH,180709_NS500415_0199_AHYHKWBGX5,20180709,2331202418
1615,NS206,NextSeq,PE150_HIGH,180710_NS500415_0200_AHYNMWBGX5,20180710,2251504952
1616,RUN474,HiSeq2500,SR125_index,180726_K00206_0179_AHWMLFBBXX_dmxNew,20180726,6378605585
1619,NS207,NextSeq,PE75_Mid,180712_NS500415_0201_AH553JAFXY,20180712,355733228
1621,NS208,NextSeq,SR75_HIGH,180713_NS500415_0202_AHYMLMBGX5,20180713,1656804386
1622,RUN475,HiSeq2500,PE150_index,180730_K00206_0180_AH2CJWBBXY,20180730,14729293226
1623,NOV14,NovaSeq,PE150,180824_A00460_0023_AH3KCKDRXX,20180824,26170696832
1624,MS386,MiSeq,Miseq-600cycV3,180713_M04679_0110_000000000-BRM2C,20180713,0
1626,NS209,NextSeq,SR75_HIGH,180716_NS500415_0203_AHYJNHBGX5,20180716,1248216820
1627,NS210,NextSeq,SR75_HIGH,180717_NS500415_0204_AH575JBGX7,20180717,1156933598
1628,MS387,MiSeq,Miseq-500cycV2,180718_M01106_0248_000000000-D3NCF,20180718,0
1629,MS388,MiSeq,Miseq-600cycV3,180720_M04679_0112_000000000-C263M,20180720,0
1632,MS389,MiSeq,Miseq-300cycV2,180718_M04679_0111_000000000-BM237,20180718,0
1633,NS212,NextSeq,SR75_HIGH,180730_NS500415_0206_AHCGCJBGX7,20180730,1453207249
1634,NS211,NextSeq,PE150_Mid,180731_NS500415_0207_AH733LAFXY,20180731,382120328
1636,RUN476,HiSeq2500,SR125_index,180731_700523F_0249_ACCRDRANXX,20180731,1867435488
1637,NOV15,NovaSeq,PE26_91,180724_A00460_0020_AH3CVLDRXX,20180724,4800909354
1638,MS390,MiSeq,Miseq-600cycV3,180724_M04679_0113_000000000-C246K,20180724,0
1639,MS391,MiSeq,Miseq-600cycV3,180724_M01106_0249_000000000-BRNFK,20180724,0
1640,RUN477,HiSeq2500,SR125_index,180807_K00206_0181_AH2C2FBBXY,20180807,3741707875
1641,RUN478,HiSeq2500,PE150_index,180817_K00206_0183_AH2F2HBBXY,20180817,5499793200
1642,RUN479,HiSeq2500,SR125_index,180813_700523F_0250_ACCU3TANXX,20180813,1477850714
1643,MS392,MiSeq,Miseq-600cycV3,180727_M04679_0114_000000000-C248J,20180727,0
1645,MINI6,MiniSeq,Quant NovaSeq,180730_MN00710_0006_A000H2FYLJ,20180730,913631958
1656,RUN480,HiSeq2500,SR125_index,180810_K00206_0182_AHWMMLBBXX,20180810,5885578002
1660,MS393,MiSeq,Miseq-600cycV3,180808_M04679_0115_000000000-C2L3Y,20180808,0
1661,RUN481,HiSeq2500,PE150_index,180913_K00206_0187_AH2GMJBBXY,20180913,20541373300
1662,MINI7,MiniSeq,PE 75_HO,180809_MN00710_0007_A000H2FWYM,20180809,2787567082
1664,MS394,MiSeq,Miseq-600cycV3,180810_M01106_0250_000000000-C2V3Y,20180810,0
1665,MINI8,MiniSeq,Quant NovaSeq,180917_MN00710_0014_A000H2KGGJ,20180917,217664626
1666,MINI9,MiniSeq,Quant NovaSeq,180921_MN00710_0015_A000H2KH2J,20180921,234376330
1678,NS213,NextSeq,PE150_Mid,180810_NS500415_0208_AH5G7MAFXY,20180810,4982334732
1681,RUN482,HiSeq2500,SR125_index,180829_K00206_0185_AH27KHBBXY,20180829,5623949869
1684,MINI10,MiniSeq,PE150_HO,180823_MN00710_0009_A000H2K2VJ,20180823,97502422
1687,MS395,MiSeq,Miseq-300cycV2,180814_M04679_0116_000000000-BPFF6,20180814,0
1689,RUN483,HiSeq2500,SR125_index,180824_K00206_0184_AH23WYBBXY,20180824,6293961628
1690,RUN484,HiSeq2500,SR125_index,180822_700523F_0251_ACCTULANXX,20180822,1060198844
1691,NS214,NextSeq,PE150_Mid,180817_NS500415_0209_AH73MLAFXY,20180817,317793700
1697,NOV17,NovaSeq,SR100,180829_A00460_0025_AH3JTYDRXX,20180829,8796070535
1698,NOV18,NovaSeq,SR100,180827_A00460_0024_AH3JTJDRXX,20180827,17597633446
1699,MINI11,MiniSeq,Quant NovaSeq,180822_MN00710_0008_A000H2KGVW,20180822,130859512
1700,MS396,MiSeq,Miseq-300cycV2,180823_M04679_0117_000000000-BLYJD,20180823,0
1701,MINI12,MiniSeq,Quant NovaSeq,180824_MN00710_0010_A000H2KH2Y,20180824,248925738
1702,MS397,MiSeq,Miseq-600cycV3,180828_M04679_0118_000000000-C2HWM,20180828,0
1703,RUN485,HiSeq2500,SR125_index,180905_700523F_0253_ACCUGPANXX,20180905,1563237332
1705,MINI13,MiniSeq,Quant NovaSeq,180828_MN00710_0011_A000H2KGM5,20180828,188075992
1706,MS398,MiSeq,Miseq-600cycV3,180828_M01106_0251_000000000-C282B,20180828,0
1708,RUN486,HiSeq2500,SR70_index,180905_700523F_0254_BCCUGMANXX,20180905,1616045869
1709,NS215,NextSeq,PE150_Mid,180829_NS500415_0210_AH5CNVAFXY,20180829,307746488
1711,MINI14,MiniSeq,Quant NovaSeq,181003_MN00710_0017_A000H2KLHY,20181003,1175594414
1713,RUN487,HiSeq2500,PE75_index,180904_K00206_0186_AHWVGCBBXX,20180904,18192193928
1714,MS399,MiSeq,Miseq-600cycV3,180903_M04679_0119_000000000-C2T67,20180903,0
1717,RUN488,HiSeq2500,SR125_index,180920_700523F_0255_ACCV4MANXX,20180920,1435426376
1718,NOV19,NovaSeq,PE26_91,180914_A00460_0027_AHFLYKDMXX,20180914,11967873560
1719,NS216,NextSeq,SR75_HIGH,180904_NS500415_0211_AH5753BGX7,20180904,3480722610
1720,NS217,NextSeq,SR75_HIGH,180905_NS500415_0212_AHGGF7BGX7,20180905,1387986001
1721,NS218,NextSeq,PE150_HIGH,180907_NS500415_0213_AHJF73BGX7,20180907,1923619656
1722,MS400,MiSeq,Miseq-600cycV3,180911_M04679_0120_000000000-C2KBT,20180911,0
1730,MS401,MiSeq,Miseq-600cycV3,180911_M01106_0252_000000000-C2TCN,20180911,0
1731,MINI15,MiniSeq,Quant NovaSeq,180911_MN00710_0012_A000H2KGY5,20180911,557390580
1732,NS219,NextSeq,PE75_Mid,180911_NS500415_0214_AH55KWAFXY,20180911,799196052
1733,NOV20,NovaSeq,SR100,181005_A00460_0031_AH3F73DRXX,20181005,17028805010
1734,RUN489,HiSeq2500,SR125_index,180920_700523F_0256_BCCV9NANXX,20180920,1614083912
1737,NOV23,NovaSeq,SR100,180917_A00460_0028_AH3JTGDRXX,20180917,10166447604
1738,NOV24,NovaSeq,SR100,180925_A00460_0029_AH3GJ7DRXX,20180925,9941232685
1739,NS220,NextSeq,PE150_HIGH,180913_NS500415_0215_AHHMVLBGX7,20180913,2321003980
